Longitude,Jan,Feb,Nov,Dec,Jan_std,Feb_std,Nov_std,Dec_std
0.0,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.61111068725586,1.2195617890474029,1.317771476708322,1.1676529566919567,1.2106747460868486
0.5,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.61111068725586,1.2016953729150015,1.2625428476996825,1.1384869656987047,1.1897917149933483
1.0,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.61111068725586,1.1931837427366958,1.2246943732096593,1.1171851007031732,1.1742630600642048
1.5,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.61111068725586,1.1942269387524214,1.2058636993074154,1.1042025909104776,1.1643030397220762
2.0,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.333940505981445,1.1897560668330065,1.205693146626968,1.104746441235392,1.1547127627921616
2.5,-56.61111068725586,-57.15742874145508,-56.61111068725586,-56.05677032470703,1.1963777293981401,1.2185741276881095,1.1163742104010692,1.1570714077790607
3.0,-56.47252559661865,-57.15742874145508,-56.333940505981445,-56.05677032470703,1.2082863080623225,1.2328930319995792,1.1168834509258894,1.1696503930563424
3.5,-56.333940505981445,-57.15742874145508,-56.05677032470703,-56.05677032470703,1.233497714475883,1.2602190035750593,1.1337617576148293,1.19741755046936
4.0,-56.19535541534424,-57.012898445129395,-56.05677032470703,-56.05677032470703,1.2420129535372282,1.272132412909337,1.145856403224266,1.2093186603225916
4.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.2590543158460503,1.303086882816809,1.1669006656798573,1.2282741432188056
5.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.281573243226181,1.3459245596617941,1.1789337502709414,1.2411689522078706
5.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.312284833795948,1.4007047698509056,1.1963463684556455,1.2621879766905442
6.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.3308361532754183,1.445739936203078,1.2190503561355315,1.2786918739214899
6.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.3557530234415696,1.498520678819578,1.2463176791980242,1.3021231644860027
7.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.36896611051741,1.5145135594688692,1.2512005372869148,1.3109317035387562
7.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.3875484908136682,1.5417662869274993,1.25963494578156,1.3265892838971658
8.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.4186898436172641,1.569281368142543,1.2880338021655355,1.3435869929143818
8.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.4574609755836447,1.6058700524324878,1.3206014555804606,1.3654088122622832
9.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.4675726097103514,1.6844996859177355,1.3512238442127447,1.3890791421174986
9.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.4839027150600128,1.8002992252950796,1.390427676005877,1.4205916463700663
10.0,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.4943023774644544,1.8393110633229306,1.4105294074270782,1.4427008302357947
10.5,-56.05677032470703,-56.61111068725586,-56.05677032470703,-56.05677032470703,1.5105025779944958,1.9013045421718595,1.4353548019682807,1.4696192754079471
11.0,-56.05677032470703,-57.1534538269043,-56.05677032470703,-56.05677032470703,1.561019468911591,1.9110655757748158,1.4785384856390036,1.5173734865313127
11.5,-56.05677032470703,-57.15742874145508,-56.05677032470703,-56.05677032470703,1.6248824055248823,1.9539296299000777,1.532132560884625,1.5800113984517816
12.0,-56.333940505981445,-57.69382667541504,-56.333940505981445,-56.19535541534424,1.6504094144530945,1.9415491739715636,1.5670117551806546,1.6170367049559027
12.5,-56.61111068725586,-57.695796966552734,-56.61111068725586,-56.333940505981445,1.686624356289621,1.9507364509873841,1.6130606461050008,1.6636413335392135
13.0,-56.61111068725586,-57.82841873168945,-56.747690200805664,-56.60910511016846,1.7012713024113206,1.9013624570569505,1.6271857458178791,1.6753930226974973
13.5,-56.61111068725586,-58.22628402709961,-57.15742874145508,-56.61111068725586,1.729256594802878,1.8765509659349535,1.6559851264275336,1.7013036147400185
14.0,-56.88426971435547,-58.22628402709961,-57.15742874145508,-56.747690200805664,1.6949203495303804,1.7772757780609099,1.6328369499841373,1.671808307351338
14.5,-57.15742874145508,-58.22628402709961,-57.15742874145508,-56.88426971435547,1.6742270044725052,1.7444940587539708,1.6229206799098472,1.6552893566106028
15.0,-57.15742874145508,-58.22628402709961,-57.15742874145508,-57.02084922790527,1.6279949218996512,1.6964843621434105,1.563724407255473,1.6116268443512107
15.5,-57.15742874145508,-58.22628402709961,-57.15742874145508,-57.15742874145508,1.5993047227713106,1.6689114282978745,1.5208602382254344,1.5863893178371349
16.0,-57.15742874145508,-58.22628402709961,-57.15742874145508,-57.15742874145508,1.5501952071431235,1.5841132919749277,1.4696731744881792,1.5247535650587904
16.5,-57.15742874145508,-58.22628402709961,-57.15742874145508,-57.15742874145508,1.5215089712128391,1.5193060317317555,1.4309668670865372,1.4861290073730775
17.0,-57.29202079772949,-58.22628402709961,-57.426612854003906,-57.15742874145508,1.4630921031943058,1.432754157785009,1.3479908271452679,1.4370390964786846
17.5,-57.15742874145508,-58.22628402709961,-57.695796966552734,-57.15742874145508,1.4175512776604795,1.367277469400746,1.3030278100622539,1.399529610875357
18.0,-57.426612854003906,-58.22628402709961,-57.695796966552734,-57.426612854003906,1.3647170886164137,1.315705066791862,1.264174469673174,1.3465713344057704
18.5,-57.695796966552734,-58.22628402709961,-57.695796966552734,-57.426612854003906,1.3232397951893953,1.2993129826932315,1.2357556764677182,1.30478902251336
19.0,-57.56120491027832,-58.22628402709961,-57.695796966552734,-57.29202079772949,1.3113470811575154,1.2936067894756031,1.212641808394355,1.289943967393901
19.5,-57.426612854003906,-58.22628402709961,-57.695796966552734,-57.15742874145508,1.3068847270185349,1.3044121637673396,1.2032304260536009,1.2832074182801554
20.0,-57.56120491027832,-58.22628402709961,-57.695796966552734,-57.426612854003906,1.2599280237391908,1.2953955219132796,1.1811894695824021,1.2352945323527957
20.5,-57.695796966552734,-58.22628402709961,-57.695796966552734,-57.695796966552734,1.249061120860153,1.3051056324068198,1.1654424366825047,1.2235126399773681
21.0,-57.695796966552734,-58.487619400024414,-57.695796966552734,-57.695796966552734,1.2407349256704974,1.3402509599052725,1.1622393946913239,1.216964477013724
21.5,-57.695796966552734,-58.74895477294922,-57.695796966552734,-57.695796966552734,1.2426507618194562,1.39778855382766,1.170750584290708,1.2211927779019494
22.0,-57.695796966552734,-58.74895477294922,-57.695796966552734,-57.695796966552734,1.234402582414804,1.4054858791177094,1.1738725014013365,1.2191064022060167
22.5,-57.695796966552734,-58.74895477294922,-57.695796966552734,-57.695796966552734,1.2350625952504986,1.4302260309691135,1.1845890821134013,1.2291592762499428
23.0,-57.695796966552734,-59.2619686126709,-57.695796966552734,-57.695796966552734,1.2257886110180045,1.4165947703914454,1.1834156743847768,1.2187270761253963
23.5,-57.695796966552734,-59.263885498046875,-57.695796966552734,-57.695796966552734,1.226582443360794,1.4341332226352874,1.1913962423870275,1.216947375520403
24.0,-57.96104049682617,-59.51751708984375,-57.96104049682617,-57.96104049682617,1.2385125423900225,1.3773762903507254,1.1939764258753331,1.2339647654538572
24.5,-58.22628402709961,-59.771148681640625,-58.22628402709961,-58.22628402709961,1.2639976891347955,1.3515580923340924,1.2114111705371844,1.2631536522294733
25.0,-58.22628402709961,-59.771148681640625,-58.22628402709961,-58.22628402709961,1.2415507605651297,1.3139554517818377,1.1870284986608173,1.2401780994999618
25.5,-58.22628402709961,-59.771148681640625,-58.22628402709961,-58.22628402709961,1.2327499567621119,1.3019567495553586,1.1793592561181627,1.2310440000297718
