Longitude,Jan,Feb,Nov,Dec,Jan_std,Feb_std,Nov_std,Dec_std
119.0,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.741979537632653,1.1157889513133785,0.7508637742501086,0.7704819614465145
119.5,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.7419780268051318,1.1410641851834096,0.7349793433072761,0.7583579627637642
120.0,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.7460951945290141,1.1687414424056288,0.7319788647935173,0.7425456141263895
120.5,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.7579118640542345,1.1977505265644552,0.7320453124096493,0.7415735542936017
121.0,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.7784812269893254,1.2251365229192548,0.733410964038128,0.7641142690689247
121.5,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.8030678206329032,1.2547876505909534,0.7464950328948288,0.7935827395660061
122.0,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.8140413435639033,1.2678297415386002,0.7491787046640307,0.7954630423728962
122.5,-58.385887145996094,-59.454341888427734,-57.85165786743164,-57.85165786743164,0.8309360740313675,1.2862557556372016,0.7562190626879735,0.8028630119637835
123.0,-58.385887145996094,-59.662097718980576,-57.85165786743164,-57.85165786743164,0.8526049978623251,1.297676616042711,0.7582593797783103,0.8144976280799363
123.5,-58.385887145996094,-59.89953295389811,-57.85165786743164,-57.85165786743164,0.8827458927032488,1.3151613891668748,0.7698581997286977,0.8349499264722927
124.0,-58.385887145996094,-59.98857116699219,-57.85165786743164,-57.85165786743164,0.9095262298484335,1.3132309951057304,0.7812988509543495,0.8504941246183506
124.5,-58.385887145996094,-59.98857116699219,-57.85165786743164,-57.85165786743164,0.9406850426367648,1.304231814829494,0.7953298744470414,0.8656681449654967
125.0,-58.47492535909017,-59.98857116699219,-57.94069608052572,-57.94069608052572,0.9568481241321779,1.2985518324429295,0.8092210294813972,0.872455028541949
125.5,-58.712360594007706,-59.98857116699219,-58.17813131544325,-58.17813131544325,0.9375652400240071,1.2921732917037776,0.8189402957685765,0.8641876448509034
126.0,-58.890437020195854,-59.98857116699219,-58.385887145996094,-58.385887145996094,0.9258479744901097,1.2906180877092017,0.8366916855834718,0.8679909923107865
126.5,-58.65300178527832,-59.98857116699219,-58.385887145996094,-58.385887145996094,0.9263083224679997,1.2608089637259947,0.8437559635206067,0.8735046631982475
127.0,-58.890437020195854,-59.98857116699219,-58.385887145996094,-58.385887145996094,0.9363242319542271,1.2399724203379918,0.8572243391678851,0.8842209602862857
127.5,-58.92011642456055,-59.98857116699219,-58.385887145996094,-58.385887145996094,0.9275778363431091,1.243977000966166,0.8660692705504506,0.8861795690478995
128.0,-58.92011642456055,-59.98857116699219,-58.385887145996094,-58.385887145996094,0.9211105937252068,1.2571991402270062,0.8829039374856098,0.8974757843161401
128.5,-58.92011642456055,-60.13696712917752,-58.385887145996094,-58.385887145996094,0.9174071647816311,1.247926550802129,0.8813385950614686,0.8899049684775077
129.0,-58.92011642456055,-60.25568389892578,-58.385887145996094,-58.385887145996094,0.917884005936841,1.229123055202476,0.873445030029324,0.874252145351403
129.5,-58.92011642456055,-60.25568389892578,-58.385887145996094,-58.385887145996094,0.9193172119347441,1.220023896114741,0.870798078617253,0.8675326993854618
130.0,-58.92011642456055,-60.31504228379991,-58.385887145996094,-58.385887145996094,0.9178258335101227,1.2212246828969089,0.8682694308850677,0.8672726266455588
130.5,-58.92011642456055,-60.522796630859375,-58.385887145996094,-58.385887145996094,0.9204832433510164,1.226449754057388,0.8740999701567264,0.8734558255627399
131.0,-58.92011642456055,-60.522796630859375,-58.385887145996094,-58.385887145996094,0.9202802568201779,1.209406601244557,0.891713362073856,0.8788990672175726
131.5,-58.92011642456055,-60.522796630859375,-58.385887145996094,-58.385887145996094,0.9302837072543578,1.1996811097070672,0.9268940665697902,0.8936688576641036
132.0,-58.92011642456055,-60.62667380438911,-58.385887145996094,-58.385887145996094,0.9252906442296864,1.1946897756239236,0.9083711772631838,0.8854707086942372
132.5,-58.92011642456055,-60.745390574137375,-58.385887145996094,-58.385887145996094,0.9282590293556358,1.204497129392376,0.8908694514932921,0.8809387945371144
133.0,-58.92011642456055,-60.864107343885635,-58.608482148912216,-58.53428416781955,0.9290638608084729,1.202076743597638,0.8863613085351408,0.8759165787198289
133.5,-58.92011642456055,-60.982824113633896,-58.84591791364882,-58.77171940273709,0.9347261076220702,1.1980973273026094,0.897962764537128,0.8784975225711177
134.0,-59.00915400187174,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.9467688292103917,1.1903368906038925,0.9092672402453982,0.8876206439499542
134.5,-59.24658754136827,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.958794112791072,1.1626761291060579,0.9100876237575947,0.8987645950668268
135.0,-59.4395022922092,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.9750825735112084,1.1416531485508652,0.9200496272755238,0.9166929720592257
135.5,-59.32078552246094,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.9588750304319898,1.1035884798500168,0.8972645180349447,0.897105575679122
136.0,-59.4395022922092,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.9527645506658498,1.0749998010998463,0.8874311110918343,0.8889304453731556
136.5,-59.454341888427734,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.9350430138823448,1.0568898701678682,0.8738673569263947,0.8790434490123253
137.0,-59.454341888427734,-61.05702209472656,-58.92011642456055,-58.92011642456055,0.926652747438567,1.0475836533527305,0.8707401349705558,0.8803851878799839
137.5,-59.454341888427734,-61.05702209472656,-59.06851238674588,-58.92011642456055,0.9216689324577806,1.0342798134568585,0.8678030386385084,0.8779166082656482
138.0,-59.454341888427734,-61.05702209472656,-59.3059459262424,-58.92011642456055,0.9233188408196853,1.019581199522146,0.8698250062656294,0.8762968368877588
138.5,-59.454341888427734,-61.05702209472656,-59.454341888427734,-59.00915400187174,0.9261972387141929,1.0107800188394793,0.8721522560898947,0.8728903099025868
139.0,-59.454341888427734,-61.05702209472656,-59.454341888427734,-59.24658754136827,0.9224087923635212,1.007045357251261,0.8637572166432415,0.8593549215188673
