Longitude,Jan,Feb,Nov,Dec,Jan_std,Feb_std,Nov_std,Dec_std
0.0,,,-64.3354549407959,,,,4.754666907997224,
0.5,,,-64.43910217285156,,,,4.6436591641765395,
1.0,,,-64.97085762023926,,,,4.609811553808582,
1.5,,,-65.49594116210938,,,,4.654807599865207,
2.0,,,-65.68858909606934,,,,4.6035646818665255,
2.5,,,-65.73202151699633,,,,4.590996417294594,
3.0,,,-65.80536651611328,,,,4.511866176506131,
3.5,,,-65.70331573486328,,,,4.47536344116585,
4.0,,,-65.70331573486328,,,,4.390798313218922,
4.5,,,-65.70331573486328,,,,4.346075692300141,
5.0,,,-65.59962844848633,,,,4.176956290149666,
5.5,,,-65.70331573486328,,,,4.0816924310978795,
6.0,,,-65.49594116210938,,,,3.960775437546831,
6.5,,,-65.28856658935547,,,,3.8720675228810832,
7.0,,,-65.38237380981445,,,,3.6989406399012523,
7.5,,,-65.70331573486328,,,,3.643175669035902,
8.0,,,-65.59962844848633,,,,3.519045752824134,
8.5,,,-65.70331573486328,,,,3.444839592937163,
9.0,,,-65.59962844848633,,,,3.2782008429648464,
9.5,,,-65.70331573486328,,,,3.195970723293065,
10.0,,,-65.59962844848633,,,,3.129192625861946,
10.5,,,-65.70331573486328,,,,3.0670608599534757,
11.0,,,-65.49594116210938,,,,2.9983588313390457,
11.5,,,-65.28856658935547,,,,2.934641416135413,
12.0,,,-65.28856658935547,,,,2.8201388390544637,
12.5,,,-65.28856658935547,,,,2.772047084813279,
13.0,,,-65.28856658935547,,,,2.7052670032340016,
13.5,,,-65.28856658935547,,,,2.6463764499608193,
14.0,,,-65.28856658935547,,,,2.613491532573177,
14.5,,,-65.28856658935547,,,,2.5869842400945107,
15.0,,,-65.28856658935547,,,,2.543116440813444,
15.5,,,-65.28856658935547,,,,2.5055732896331753,
16.0,,,-65.28856658935547,,,,2.4455439705314337,
16.5,,,-65.28856658935547,,,,2.3994961388070233,
17.0,,,-65.28856658935547,,,,2.375333292673666,
17.5,,,-65.28856658935547,,,,2.3590724497086937,
18.0,,,-65.28856658935547,,,,2.276020598954272,
18.5,,,-65.28856658935547,,,,2.2363410100237395,
19.0,,,-65.49594116210938,,,,2.1538599000128196,
19.5,,,-65.70331573486328,,,,2.1353935475429497,
20.0,,,-65.70331573486328,,,,2.1495454994869756,
20.5,,,-65.70331573486328,,,,2.1762367542868613,
21.0,,,-65.70331573486328,,,,2.150965336467089,
21.5,,,-65.70331573486328,,,,2.132471787592336,
22.0,,,-65.70331573486328,,,,2.116849033271202,
22.5,,,-65.70331573486328,,,,2.109031834016357,
23.0,,,-65.70331573486328,,,,2.0851288687805907,
23.5,,,-65.70331573486328,,,,2.0709923693351944,
24.0,,,-65.90741729736328,,,,2.057114736488116,
24.5,,,-66.11151885986328,,,,2.0526315341885146,
25.0,,,-65.90741729736328,,,,2.010957996378103,
25.5,,,-65.70331573486328,,,,1.9781002033747679,
26.0,,,-65.90741729736328,,,,1.9441567148401198,
