-179.0,nan
-168.2, -68.4
-157.2, -67.1
-148.8, -65.7
-135.3, -66.2
-118.5, -66.2
-108.3, -67.3
-99.9, -68.6
-84.7, -68.4
-73.8, -66.3
-62.8, -65.7
-56.9, -63.7
-48.5, -62.1
-40.9, -61.1
-30.8, -60.6
-24.9, -59.2
-19.0, -62.2
-13.9, -64.5
-5.5, -67.5
6.3, -67.1
18.1, -67.0
31.6, -66.5
42.6, -65.3
56.1, -65.2
70.4, -64.9
79.7, -63.9
91.5, -63.0
103.3, -64.0
111.7, -64.9
123.5, -64.8
137.0, -65.0
147.1, -66.1
158.1, -67.0
166.5, -68.3
179.0,nan
