Longitude,Jan,Feb,Nov,Dec,Jan_std,Feb_std,Nov_std,Dec_std
0.0,-71.24242853551482,-60.22388164418498,-71.24242853551482,-71.24242853551482,0.006638632172590064,5.015780764096876,0.0,0.0
0.5,-71.18853878996924,-60.34836705574325,-71.18853878996924,-71.18853878996924,0.0028149999997992836,4.940063912092428,0.0,0.0
1.0,-71.13464904442368,-60.47285246730153,-71.13464904442368,-71.13464904442368,0.012268632172197159,4.864350158777091,0.0,0.0
1.5,-71.0807592988781,-60.597337878859804,-71.0807592988781,-71.0807592988781,0.021722264344590774,4.7886396511321045,0.0,0.0
2.0,-70.76047473489766,-60.72182329041807,-70.76047473489766,-70.76047473489766,0.04874254901347825,4.712932545576867,1.4210854715202004e-14,1.4210854715202004e-14
2.5,-70.55118983123602,-60.846308701976355,-70.55118983123602,-70.55118983123602,0.08590220820982043,4.637229008738269,0.0,0.0
3.0,-70.49796611271341,-60.97079411353462,-70.49796611271341,-70.49796611271341,0.07623658005143222,4.561529218296525,1.4210854715202004e-14,1.4210854715202004e-14
3.5,-70.44478699940986,-61.0952795250929,-70.44478699940986,-70.44478699940986,0.06655923147872249,4.485833363916364,0.0,0.0
4.0,-70.39193592838193,-61.219764936651174,-70.39193592838193,-70.39193592838193,0.05679416125260739,4.41014164827396,0.0,0.0
4.5,-70.33908485735401,-61.34425034820945,-70.33908485735401,-70.33908485735401,0.047029124392789404,4.334454288191197,0.0,0.0
5.0,-70.28653715558843,-61.468735759767725,-70.28653715558843,-70.28653715558843,0.03718274686357206,4.258771515890542,1.4210854715202004e-14,1.4210854715202004e-14
5.5,-70.23405460956052,-61.593221171326,-70.23405460956052,-70.23405460956052,0.027319018809949625,4.18309358038585,0.0,0.0
6.0,-70.18178852534275,-61.717706582884276,-70.18178852534275,-70.18178852534275,0.017383965191423552,4.10742074902646,0.0,0.0
6.5,-70.12970898213031,-61.84219199444255,-70.12970898213031,-70.12970898213031,0.007387272319090244,4.031753309214731,0.0,0.0
7.0,-70.07773858308961,-61.96667740600083,-70.07773858308961,-70.07773858308961,0.0,3.9560915703201207,0.0,0.0
7.5,-70.02607717131337,-62.091162817559095,-70.02607717131337,-70.02607717131337,1.4210854715202004e-14,3.8804358658164917,1.4210854715202004e-14,1.4210854715202004e-14
8.0,-69.97441575953715,-62.21564822911737,-69.97441575953715,-69.97441575953715,1.4210854715202004e-14,3.804786555673677,1.4210854715202004e-14,1.4210854715202004e-14
8.5,-70.06567891630611,-62.340133640675646,-70.06567891630611,-70.06567891630611,1.4210854715202004e-14,3.7291440290391584,1.4210854715202004e-14,1.4210854715202004e-14
9.0,-70.15772656716001,-62.46461905223392,-70.15772656716001,-70.15772656716001,0.0,3.6535087072518047,0.0,0.0
9.5,-70.24968647155073,-62.5891044637922,-70.24968647155073,-70.24968647155073,0.0,3.5778810472365103,0.0,0.0
10.0,-70.34032501320209,-62.71358987535047,-70.34032501320209,-70.34032501320209,1.4210854715202004e-14,3.502261545337066,1.4210854715202004e-14,1.4210854715202004e-14
10.5,-70.43096355485346,-62.83807528690875,-70.43096355485346,-70.43096355485346,1.4210854715202004e-14,3.426650741654656,1.4210854715202004e-14,1.4210854715202004e-14
11.0,-70.45841844092895,-62.96256069846702,-70.49960752335379,-70.49960752335379,0.020178446982857326,3.3511115222491177,0.0,0.0
11.5,-70.14443155901476,-63.0870461100253,-70.4493937607776,-70.4493937607776,0.14940035703092705,3.275594865466178,1.4210854715202004e-14,1.4210854715202004e-14
12.0,-69.98908976501471,-63.21153152158357,-70.39917999820139,-70.39917999820139,0.20090236396126646,3.200138248260584,1.4210854715202004e-14,1.4210854715202004e-14
12.5,-69.93945311954437,-63.33601693314184,-70.10190170494712,-70.10190170494712,0.079583228734738,3.124725342132455,1.4210854715202004e-14,1.4210854715202004e-14
13.0,-69.89003359681688,-63.46050234470012,-69.89003359681688,-69.89003359681688,1.4210854715202004e-14,3.049355152482001,1.4210854715202004e-14,1.4210854715202004e-14
13.5,-69.84096601071225,-63.58498775625839,-69.84096601071225,-69.84096601071225,0.0,2.9740477375257894,0.0,0.0
14.0,-69.81678238008048,-63.70947316781667,-69.81678238008048,-69.81678238008048,1.4210854715202004e-14,2.90235309875998,1.4210854715202004e-14,1.4210854715202004e-14
14.5,-69.9134238054271,-63.833958579374944,-69.9134238054271,-69.9134238054271,0.0,2.8483643101415472,0.0,0.0
15.0,-70.01006523077372,-63.95844399093322,-70.01006523077372,-70.01006523077372,1.4210854715202004e-14,2.7947641847210325,1.4210854715202004e-14,1.4210854715202004e-14
15.5,-70.05614356062311,-64.08292940249149,-70.05614356062311,-70.05614356062311,0.005974884695406504,2.7368593878494174,0.0,0.0
16.0,-70.00833765067735,-64.20741481404977,-70.00833765067735,-70.00833765067735,0.023043779794565462,2.670371765602198,1.4210854715202004e-14,1.4210854715202004e-14
16.5,-69.96064354002321,-64.33190022560804,-69.96064354002321,-69.96064354002321,0.039832636081017884,2.60394065271079,1.4210854715202004e-14,1.4210854715202004e-14
17.0,-69.9135056091511,-64.45638563716632,-69.9135056091511,-69.9135056091511,0.060788961943786045,2.5375704872580243,0.0,0.0
17.5,-69.86636767827899,-64.58087104872459,-69.86636767827899,-69.86636767827899,0.08592600930172983,2.4712661797982256,1.4210854715202004e-14,1.4210854715202004e-14
18.0,-69.96377363131793,-64.70535646028287,-69.96377363131793,-69.96377363131793,0.055119381239427834,2.4050331772502975,1.4210854715202004e-14,1.4210854715202004e-14
18.5,-70.06240669093242,-64.82984187184114,-70.06240669093242,-70.06240669093242,0.023829978057728175,2.3388775373207076,1.4210854715202004e-14,1.4210854715202004e-14
19.0,-70.16078174596153,-64.95432728339941,-70.16078174596153,-70.16078174596153,1.4210854715202004e-14,2.276244578636527,1.4210854715202004e-14,1.4210854715202004e-14
19.5,-70.25833257613337,-65.07881269495769,-70.25833257613337,-70.25833257613337,1.4210854715202004e-14,2.225002613795178,1.4210854715202004e-14,1.4210854715202004e-14
20.0,-70.35588340630522,-65.20329810651596,-70.35588340630522,-70.35588340630522,0.0,2.1743938138520726,0.0,0.0
20.5,-70.38039804964126,-65.32778351807424,-70.38039804964126,-70.38039804964126,0.012209474212280302,2.110096002932209,0.0,0.0
21.0,-70.3354809701495,-65.45226892963251,-70.3354809701495,-70.3354809701495,0.036025863655313406,2.032314360417553,1.4210854715202004e-14,1.4210854715202004e-14
21.5,-70.34542080298178,-65.57675434119079,-70.34542080298178,-70.34542080298178,0.0510304985268853,1.9545377855860757,1.4210854715202004e-14,1.4210854715202004e-14
22.0,-70.4436692360084,-65.70123975274906,-70.4436692360084,-70.4436692360084,0.08434499281793469,1.87676690847944,0.0,0.0
22.5,-70.54191766903504,-65.82572516430734,-70.54191766903504,-70.54191766903504,0.13425601440627316,1.7990024680357284,1.4210854715202004e-14,1.4210854715202004e-14
23.0,-70.54034089946914,-65.95021057586561,-70.54034089946914,-70.54034089946914,0.14851834068138037,1.7212453366644886,0.0,0.0
23.5,-70.4970350204575,-66.07469598742388,-70.4970350204575,-70.4970350204575,0.14765738110717994,1.643496551786852,1.4210854715202004e-14,1.4210854715202004e-14
24.0,-70.45423880659892,-66.19918139898216,-70.45423880659892,-70.45423880659892,0.14827087800918043,1.5657573567563727,0.0,0.0
24.5,-70.41178108049014,-66.32366681054043,-70.41178108049014,-70.41178108049014,0.1502896080232143,1.488029254582575,1.4210854715202004e-14,1.4210854715202004e-14
25.0,-70.36975316982505,-66.44815222209871,-70.36975316982505,-70.36975316982505,0.15335875525476916,1.410314079382977,1.4210854715202004e-14,1.4210854715202004e-14
25.5,-70.32815213664792,-66.57263763365698,-70.32815213664792,-70.32815213664792,0.15781660194326796,1.3326140927791439,1.4210854715202004e-14,1.4210854715202004e-14
26.0,-70.28690608657739,-66.69712304521526,-70.28690608657739,-70.28690608657739,0.1596396741452632,1.2549321160113431,1.4210854715202004e-14,1.4210854715202004e-14
26.5,-70.24617640361984,-66.82160845677353,-70.24617640361984,-70.24617640361984,0.17791664320050607,1.1772717142084388,1.4210854715202004e-14,1.4210854715202004e-14
27.0,-70.16808921721534,-66.94609386833181,-70.20572941260139,-70.20572941260139,0.18439392386450462,1.0996374584876785,0.0,0.0
27.5,-70.00972461853104,-67.07057927989008,-70.16588989733077,-70.16588989733077,0.1935319508573097,1.0220353070704833,0.0,0.0
28.0,-69.90929366612745,-67.19506469144835,-70.07160937805239,-70.07160937805239,0.17870696048186774,0.9444731734906483,1.4210854715202004e-14,1.4210854715202004e-14
28.5,-69.7526096262252,-67.31955010300663,-69.79725597316359,-69.79725597316359,0.07998796681082651,0.866961798318553,0.0,0.0
29.0,-69.66953038104313,-67.4440355145649,-69.66953038104313,-69.66953038104313,0.0770095879424678,0.789516131437112,1.4210854715202004e-14,1.4210854715202004e-14
29.5,-69.631453181644,-67.56852092612318,-69.631453181644,-69.631453181644,0.13438789931172057,0.7121576100909973,0.0,0.0
30.0,-69.59387210396312,-67.69300633768145,-69.59387210396312,-69.59387210396312,0.14013655745950182,0.6393377637956947,0.0,0.0
30.5,-69.55673268639084,-67.81749174923974,-69.55673268639084,-69.55673268639084,0.18232629214870505,0.5668031955921831,1.4210854715202004e-14,1.4210854715202004e-14
31.0,-69.5200262500354,-67.941977160798,-69.5200262500354,-69.5200262500354,0.18968980681308542,0.4948519334502427,1.4210854715202004e-14,1.4210854715202004e-14
31.5,-69.48386832822302,-68.06646257235629,-69.48386832822302,-69.48386832822302,0.18974903678902053,0.42338897461709063,0.0,0.0
32.0,-69.36539887679554,-68.19094798391455,-69.36539887679554,-69.36539887679554,0.14910839974179182,0.322168270664316,0.0,0.0
32.5,-69.09844736808674,-68.31543339547282,-69.09844736808674,-69.09844736808674,0.035621497429949564,0.22838667397258638,1.4210854715202004e-14,1.4210854715202004e-14
33.0,-68.8311438539453,-68.4399188070311,-68.8311438539453,-68.8311438539453,1.4210854715202004e-14,0.1231553612497091,1.4210854715202004e-14,1.4210854715202004e-14
33.5,-68.56367930602214,-68.56440421858937,-68.56367930602214,-68.56367930602214,1.4210854715202004e-14,0.0015112149376795623,1.4210854715202004e-14,1.4210854715202004e-14
34.0,-68.52752030251456,-68.68888963014766,-68.52752030251456,-68.52752030251456,1.4210854715202004e-14,0.0740270909335791,1.4210854715202004e-14,1.4210854715202004e-14
34.5,-68.49409873277261,-68.81337504170592,-68.49409873277261,-68.49409873277261,0.0,0.14636895062474478,0.0,0.0
35.0,-68.70576438113599,-68.93786045326421,-68.70576438113599,-68.70576438113599,1.4210854715202004e-14,0.10639822939264847,1.4210854715202004e-14,1.4210854715202004e-14
35.5,-68.94915524799042,-69.06234586482248,-68.94915524799042,-68.94915524799042,1.4210854715202004e-14,0.05188920736297372,1.4210854715202004e-14,1.4210854715202004e-14
36.0,-69.18683127638076,-69.18683127638076,-69.18683127638076,-69.18683127638076,0.0,4.3226781386351835e-06,0.0,0.0
36.5,-69.31131668793903,-69.31131668793903,-69.31131668793903,-69.31131668793903,1.4210854715202004e-14,9.42622302815721e-05,1.4210854715202004e-14,1.4210854715202004e-14
37.0,-69.43580209949731,-69.43580209949731,-69.43580209949731,-69.43580209949731,0.0,0.00018420178243303548,0.0,0.0
37.5,-69.55991413486603,-69.55991413486603,-69.55991413486603,-69.55991413486603,1.4210854715202004e-14,0.02282374233476922,1.4210854715202004e-14,1.4210854715202004e-14
38.0,-69.68379643459038,-69.68379643459038,-69.68379643459038,-69.68379643459038,0.0,0.05974815690537246,0.0,0.0
38.5,-69.72719667035118,-69.78673975755494,-69.72719667035118,-69.72719667035118,0.05897197687739009,0.08550822228195577,0.0,0.0
39.0,-69.48231953507393,-69.81468210669676,-69.48231953507393,-69.48231953507393,0.28191896729086113,0.13943385479450732,1.4210854715202004e-14,1.4210854715202004e-14
39.5,-69.07347428918803,-69.8426244558386,-69.07347428918803,-69.07347428918803,0.20016984899667672,0.2492019121219672,1.4210854715202004e-14,1.4210854715202004e-14
40.0,-68.55694327730927,-69.87056680498043,-68.55694327730927,-68.55694327730927,0.1803006890918224,0.39061352699905644,1.4210854715202004e-14,1.4210854715202004e-14
40.5,-68.5300583397131,-69.89850915412225,-68.5300583397131,-68.5300583397131,0.1570798455158703,0.3837869102906219,1.4210854715202004e-14,1.4210854715202004e-14
41.0,-68.50018205813912,-69.92645150326409,-68.50018205813912,-68.50018205813912,0.17639234615518498,0.37696029358219624,0.0,0.0
41.5,-68.25354833243945,-69.95439385240591,-68.25354833243945,-68.25354833243945,0.15344885445874665,0.3701336768737611,0.0,0.0
42.0,-68.05649610809125,-69.98233620154774,-68.05649610809125,-68.05649610809125,0.15656431358126166,0.36330706016532655,1.4210854715202004e-14,1.4210854715202004e-14
42.5,-68.03168128722038,-70.01027855068956,-68.03168128722038,-68.03168128722038,0.12875687086519313,0.3564804434568963,1.4210854715202004e-14,1.4210854715202004e-14
43.0,-68.00702178191722,-70.0382208998314,-68.00702178191722,-68.00702178191722,0.11257657625404903,0.34965382674846646,1.4210854715202004e-14,1.4210854715202004e-14
43.5,-67.98335784708873,-70.06616324897323,-67.98335784708873,-67.98335784708873,0.11326100530265722,0.34282721004003214,1.4210854715202004e-14,1.4210854715202004e-14
44.0,-67.94936155926065,-70.09410559811505,-67.94936155926065,-67.94936155926065,0.128739924339792,0.33600059333159693,0.0,0.0
44.5,-67.70712325463589,-70.12204794725687,-67.70712325463589,-67.70712325463589,0.12483605066481222,0.32917397662316644,1.4210854715202004e-14,1.4210854715202004e-14
45.0,-67.5101304289811,-70.14999029639871,-67.5101304289811,-67.5101304289811,0.14665344023004706,0.3223473599147368,1.4210854715202004e-14,1.4210854715202004e-14
