Longitude,Jan,Feb,Nov,Dec,Jan_std,Feb_std,Nov_std,Dec_std
0.0,-62.22398376464844,-66.74353981018066,-50.21940612792969,-51.79230880737305,2.3718410500394786,2.439460606395231,1.4860682446093332,1.5197397811693547
0.5,-62.455140113830566,-66.83772087097168,-50.21940612792969,-51.79230880737305,2.451137599225594,2.3783118351176453,1.4770707732453536,1.4843522110131122
1.0,-62.68586444854736,-66.8333797454834,-50.21940612792969,-51.79230880737305,2.502889353989381,2.3111038786805795,1.4054572017818767,1.4732218026972843
1.5,-62.740652084350586,-66.73010444641113,-50.21940612792969,-51.79230880737305,2.512866948347182,2.1992699758429133,1.3064815340687008,1.4900128492460372
2.0,-62.84894561767578,-66.8333797454834,-50.21940612792969,-51.86935806274414,2.5413457564289073,2.096505091439571,1.2774959639331847,1.4737018671655042
2.5,-62.8493709564209,-66.93583679199219,-50.21940612792969,-51.946407318115234,2.570136841594506,2.0316063598232272,1.3027258259050178,1.4468340724056568
3.0,-63.027923583984375,-67.09042549133301,-50.21940612792969,-51.791778564453125,2.653686629288324,1.948805583030368,1.2981326469764347,1.4253116390900735
3.5,-63.08713722229004,-67.14651870727539,-50.29911994934082,-51.5595703125,2.7408565950923807,1.8896966154272485,1.2512523900474655,1.4108793691275392
4.0,-63.03277778625488,-67.05119132995605,-50.458547592163086,-51.481990814208984,2.7409847822571516,1.8317854198057808,1.212494517730867,1.4171619559471378
4.5,-63.037177085876465,-66.95509147644043,-50.53826141357422,-51.40388011932373,2.7363031413914776,1.81123201569114,1.1929616741382263,1.4252318896499818
5.0,-63.15776348114014,-66.85821723937988,-50.53826141357422,-51.32576942443848,2.7759631948649246,1.8880941322641371,1.1962155707045663,1.4898790449760455
5.5,-63.218247413635254,-66.75976943969727,-50.53826141357422,-51.40334892272949,2.839453502078539,1.9504427766354178,1.1618670092325745,1.5835153273635767
6.0,-63.222646713256836,-66.61150741577148,-50.29911994934082,-51.48092842102051,2.8897380026858386,1.9630704027802997,1.1153640688157718,1.6773065104549267
6.5,-63.11177444458008,-66.5130615234375,-50.21940612792969,-51.48092842102051,2.873464737611206,1.9857466517559876,1.1077152118227425,1.7641423947819357
7.0,-63.11177444458008,-66.5130615234375,-50.21940612792969,-51.48092842102051,2.8754767209185657,1.9952365559835044,1.0944816511499091,1.8150554952934979
7.5,-63.05568504333496,-66.46284294128418,-50.29911994934082,-51.481459617614746,2.7680106827400652,2.0065797866221615,1.0897058784025742,1.7946651672588803
