Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-174.5,-70.33860331775817,-71.94901472330093,-61.60609096950955,-67.10315322875977,-74.55916562608152,-77.4466286679966,-74.6791623713627,-74.54765678405761,-65.3937759399414,-65.625,-64.97407531738281,-61.59125,-61.960086822509766,-75.4589808046195,-61.591251373291016,-58.65300178527832,-76.3233899994085,-59.217960357666016,-63.2335090637207,-62.01285934448242,-76.5786384445698,-76.05530180010666,-63.00088310241699,-75.63183321015657,-61.48637008666992,-70.00806396379431
-174.0,-70.25259268718773,-71.93826524913311,-61.4873734580146,-67.10315322875977,-74.5492922043688,-77.42359864153237,-74.66850846158343,-74.63971931457519,-65.18392562866211,-65.5,-64.86747932434082,-61.59125,-61.842567443847656,-75.34366320745843,-61.383495542738174,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.839616775512695,-76.64518853078997,-76.12267399237251,-63.00088310241699,-75.57862017270536,-61.36703109741211,-70.09197785551405
-173.5,-70.1669509382589,-71.92751577496529,-61.36865584055583,-67.10315322875977,-74.53941878265607,-77.40056861506812,-74.65785455180418,-74.73178184509277,-64.97407531738281,-65.5,-64.76088333129883,-61.59125,-61.72504806518555,-75.30694082045414,-61.14606030782064,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.77960395812988,-76.65868518458653,-76.18995319240098,-63.00088310241699,-75.61371658662377,-61.2476921081543,-70.17432573868827
-173.0,-70.25368152083112,-71.91676630079746,-61.39833524492052,-67.00588798522949,-74.52954536094336,-77.37753858860387,-74.64720064202491,-74.86987632751465,-64.97407531738281,-65.5,-64.65428733825684,-61.44285277777778,-61.72504806518555,-75.62155691156917,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.54547119140625,-76.66411031480459,-76.25718963513974,-63.00088310241699,-75.75121629237397,-61.2476921081543,-70.09108646752597
-172.5,-70.34099846701092,-71.90601682662964,-61.51705286237929,-67.10315322875977,-74.51967193923062,-77.35450856213963,-74.63654673224565,-75.05400085449219,-64.97407531738281,-65.5,-64.54769134521484,-61.20541722222222,-61.72504806518555,-75.72938751216105,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.96076774597168,-76.62324950144233,-76.35088775674492,-63.00088310241699,-75.82155296003783,-61.2476921081543,-70.00683613619148
-172.0,-70.59339229227056,-71.89526735246181,-61.591251373291016,-67.10315322875977,-74.50979851751791,-77.55113969574509,-74.62589282246638,-75.23812538146973,-64.97407531738281,-65.5,-64.33111190795898,-61.05702,-61.48637008666992,-75.7966737979919,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-62.19422721862793,-76.57244649348141,-76.41726603263314,-63.00088310241699,-75.82564052244962,-61.2476921081543,-69.83846335573892
-171.5,-70.84663707761499,-71.88451787829399,-61.591251373291016,-67.10315322875977,-74.49992509580517,-77.5399640349012,-74.61523891268712,-75.3762198638916,-64.97407531738281,-65.5,-64.11453247070312,-61.05702,-61.2476921081543,-75.76857514574951,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.90166664123535,-76.56713164779319,-76.48296713532802,-63.00088310241699,-75.80078437265969,-61.2476921081543,-69.83803587337749
-171.0,-71.0050338160803,-71.87376840412617,-61.57641167110867,-67.10315322875977,-74.49005167409246,-77.52878837405733,-74.60458500290787,-75.46828239440919,-64.76088333129883,-65.5,-64.0045280456543,-61.05702,-61.2476921081543,-75.66839586119617,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.387451171875,-61.902122497558594,-76.57464777548543,-76.5483674213886,-63.00088310241699,-75.74402678476744,-61.2476921081543,-69.66539495368303
-170.5,-71.00410671546152,-71.86301892995834,-61.4576940536499,-67.10315322875977,-74.48017825237973,-77.51761271321345,-74.5939310931286,-75.56034492492677,-64.54769134521484,-65.5,-63.89452362060547,-61.05702,-61.2476921081543,-75.68537499366627,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.5413932800293,-61.902122497558594,-76.52063496133654,-76.60874703769815,-62.750887870788574,-75.68037212175146,-61.2476921081543,-69.49322085145488
-170.0,-70.92364646212465,-71.85226945579052,-61.33897643619113,-67.10315322875977,-74.470304830667,-77.50643705236956,-74.58327718334934,-75.67116184941045,-64.54769134521484,-65.5,-63.78451919555664,-61.05702,-61.2476921081543,-75.62802918511565,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.5413932800293,-61.960086822509766,-76.46966312052501,-76.6739233584382,-62.50089263916016,-75.62415459726319,-61.005332946777344,-69.57940712327738
-169.5,-70.8440662533628,-71.8415199816227,-61.32413673400879,-67.10315322875977,-74.46043140895428,-77.49526139152567,-74.57262327357007,-75.6183102219193,-64.54769134521484,-65.625,-63.67451477050781,-60.95314388888889,-61.2476921081543,-75.74591137346049,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.5413932800293,-61.960086822509766,-76.39389233919499,-76.69734894057625,-62.50089263916016,-75.59278587665894,-60.76297378540039,-69.49324812925477
-169.0,-70.844382752501,-71.83077050745487,-61.32413673400879,-66.90704727172852,-74.45055798724157,-77.4840857306818,-74.56196936379081,-75.60161511651401,-64.33111190795898,-65.75,-63.56277656555176,-60.834428333333335,-61.2476921081543,-75.8489088857141,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.39478015899658,-63.387451171875,-61.902122497558594,-76.33700667363716,-76.72165447942939,-62.50089263916016,-75.59589270464417,-60.76297378540039,-69.49333204747265
