Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-163.0,-61.956031799316406,-59.217960357666016,-61.2476921081543,-60.76297378540039,-62.195125579833984,-66.11151885986328,-67.48679733276367,,-66.11151885986328,-59.45434,-62.31151580810547,-67.86738523865142,-62.195125579833984,-77.48076923076923,-77.92763565724478,-78.11775630080277,-62.5,-58.385887145996094,,-59.98857116699219,-58.92011642456055
-162.5,-61.956031799316406,-59.217960357666016,-61.2476921081543,-60.76297378540039,-62.195125579833984,-66.11151885986328,-67.67732238769531,,-66.11151885986328,-59.45434,-62.31151580810547,-67.96227754295779,-62.195125579833984,-77.4423076923077,-77.92735702164632,-78.14556404403076,-62.5,-58.385887145996094,,-59.98857116699219,-58.92011642456055
-162.0,-61.956031799316406,-59.03376293182373,-61.005332946777344,-60.76297378540039,-62.195125579833984,-66.11151885986328,-67.67732238769531,,-66.21195411682129,-59.42466111111112,-62.25320816040039,-68.0572220018131,-62.195125579833984,-77.40384615384616,-77.92707414006455,-78.17337178725877,-62.5,-58.3562077416314,,-59.958891762627495,-58.890437020195854
-161.5,-61.956031799316406,-58.49592590332031,-60.76297378540039,-60.76297378540039,-62.195125579833984,-66.11151885986328,-67.67732238769531,,-66.11151885986328,-59.18723,-62.31151580810547,-67.96233476831446,-62.195125579833984,-77.36538461538461,-77.92678709617802,-78.20117953048677,-62.5,-58.11877250671387,,-59.72145652770996,-58.65300178527832
-161.0,-61.62520408630371,-58.49592590332031,-60.76297378540039,-60.516897201538086,-62.195125579833984,-66.11151885986328,-67.67732238769531,,-66.3123893737793,-58.949798888888886,-62.25320816040039,-67.86738958509594,-62.195125579833984,-77.32692307692308,-77.92649564025939,-78.22815025211918,-62.5,-57.88133727179633,,-59.48402129279243,-58.41556655036079
-160.5,-61.294376373291016,-58.49592590332031,-60.76297378540039,-60.27082061767578,-62.195125579833984,-66.11151885986328,-67.67732238769531,,-66.51325988769531,-58.92012,-62.19490051269531,-67.96227392087647,-62.195125579833984,-77.28846153846153,-77.92620017887842,-78.25472125485739,-62.5,-57.85165786743164,,-59.45434188842773,-58.385887145996094
-160.0,-61.294376373291016,-58.67643451690674,-60.76297378540039,-60.27082061767578,-62.195125579833984,-66.11151885986328,-67.86484336853027,,-66.4128246307373,-58.92012,-62.19490051269531,-68.057219104095,-62.195125579833984,-77.25,-77.92590082827859,-78.2812922575956,-62.5,-57.85165786743164,,-59.45434188842773,-58.385887145996094
-159.5,-61.294376373291016,-58.49592590332031,-60.76297378540039,-60.27082061767578,-62.195125579833984,-66.11151885986328,-67.8648452758789,,-66.51325988769531,-58.92012,-62.07828521728516,-68.0572509765625,-62.195125579833984,-77.25,-77.92559767713178,-78.3078632603338,-62.5,-57.703260845608185,,-59.45434188842773,-58.385887145996094
-159.0,-61.294376373291016,-58.49592590332031,-60.76297378540039,-60.27082061767578,-62.07760620117188,-66.11151885986328,-67.9586067199707,,-66.4128246307373,-58.92012,-62.07828521728516,-68.0572509765625,-62.195125579833984,-77.20833333333333,-77.9252908152066,-78.1889954604921,-62.5,-57.46582561069064,,-59.45434188842773,-58.385887145996094
-158.5,-61.294376373291016,-58.49592590332031,-60.76297378540039,-60.27082061767578,-62.195125579833984,-66.11151885986328,-68.0523681640625,,-66.51325988769531,-58.83108166666666,-62.07828521728516,-68.0572509765625,-62.195125579833984,-77.16666666666667,-77.92498033337678,-78.01786288328466,-62.5,-57.27290948232015,,-59.36530431111654,-58.385887145996094
