Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-168.0,-66.3123893737793,-72.78260869565219,-60.522796630859375,-65.49264907836914,-77.72738864741366,-77.34283459011296,-76.0058837821454,-66.60990524291992,-62.77359008789063,-63.25,-62.54305458068848,-59.45434,-60.76297378540039,-69.66096152490172,-60.25568389892578,-58.11877250671387,-74.42736297570403,-59.217960357666016,-62.6025276184082,-61.12720489501953,-70.00679630000337,-71.21993909544165,-56.50100326538086,-72.71706695737862,-60.39385890960693,-65.18322372436523
-167.5,-66.51325988769531,-72.78985507246378,-60.522796630859375,-65.2852554321289,-77.7136179479337,-77.34260387889344,-76.03405890786803,-66.15912628173828,-62.77359008789063,-63.25,-62.54305458068848,-59.45434,-60.76297378540039,-69.66106829670478,-60.25568389892578,-58.11877250671387,-74.35910893704549,-59.217960357666016,-62.6025276184082,-61.06673240661621,-70.01017909314251,-71.22871387252599,-56.50100326538086,-72.71801052235519,-60.516897201538086,-65.28856658935547
-167.0,-66.51325988769531,-72.79710144927537,-60.522796630859375,-65.17823219299316,-77.6996949851541,-77.34236815981026,-76.07030977115389,-65.90802764892578,-62.88708305358887,-63.25,-62.54305458068848,-59.45434,-60.76297378540039,-69.66116746533169,-60.25568389892578,-58.11877250671387,-74.2908545540252,-59.217960357666016,-62.6025276184082,-61.06673240661621,-70.09553096784106,-71.23747548325872,-56.50100326538086,-72.71887840608922,-60.516897201538086,-65.28691101074219
-166.5,-66.51325988769531,-72.80434782608697,-60.53763622707791,-65.07120895385742,-77.69209027588116,-77.16979121073697,-76.10656063443975,-65.90802764892578,-62.77359008789063,-63.25,-62.54305458068848,-59.45434,-60.76297378540039,-69.66132835778768,-60.24084419674344,-58.13361220889621,-74.22260017100493,-59.217960357666016,-62.6025276184082,-61.06673240661621,-70.18087787758634,-71.2472193528589,-56.50100326538086,-72.7197429248435,-60.516897201538086,-65.49594116210938
-166.0,-66.51325988769531,-72.81159420289856,-60.65635299682617,-65.2835750579834,-77.72235784497215,-77.14610467655464,-76.13969736055458,-65.85700225830078,-62.77359008789063,-63.25,-62.4277868270874,-59.45434,-60.76297378540039,-69.74939056912054,-60.12212657928467,-58.25232982635498,-74.15434578798465,-59.39478015899658,-62.44090366363525,-61.1269760131836,-70.26492821958061,-71.33604727844028,-56.50100326538086,-72.72054227926964,-60.516897201538086,-65.39059829711914
-165.5,-66.51325988769531,-72.81884057971016,-60.77506976657443,-65.49594116210938,-77.75262541406312,-77.14585420471353,-76.14144069232759,-65.75454521179199,-62.77359008789063,-63.375,-62.31251907348633,-59.45434,-60.76297378540039,-69.83734537948212,-60.0034089618259,-58.37104744381375,-74.22257153021081,-59.57159996032715,-62.27927970886231,-61.187448501586914,-70.34940743861611,-71.80966199168216,-56.50100326538086,-72.72133805504299,-60.516897201538086,-65.2852554321289
-165.0,-66.51325988769531,-72.82608695652175,-60.78990936279297,-65.59962844848633,-77.78262810674481,-77.14559899592165,-76.1431840241006,-65.59983825683594,-62.77359008789063,-63.5,-62.19545555114746,-59.45434,-60.76297378540039,-69.83743882713968,-59.98856925964356,-58.385887145996094,-74.29082643396673,-59.39478015899658,-62.27927970886231,-61.12720489501953,-70.51375684950477,-72.03823528111192,-56.50100326538086,-72.72205747402651,-60.39385890960693,-65.28691101074219
-164.5,-66.90476608276367,-72.83333333333334,-60.78990936279297,-65.70331573486328,-77.81199669797527,-77.1453391595507,-76.14492735587362,-65.49656295776367,-62.77359008789063,-63.5,-62.078392028808594,-59.45434,-60.76297378540039,-69.83762740934517,-59.98856925964356,-58.385887145996094,-74.35908133772264,-59.217960357666016,-62.27927970886231,-61.30770492553711,-70.5136644746057,-72.10726934385559,-56.7509994506836,-72.72577534112247,-60.27082061767578,-65.28856658935547
-164.0,-67.09886932373047,-72.84057971014494,-60.78990936279297,-65.59962844848633,-77.80787618286158,-77.14507477257578,-76.14667068764665,-65.39163398742676,-62.77359008789063,-63.5,-62.078392028808594,-59.45434,-60.76297378540039,-69.92432508421739,-59.91437127855089,-58.385887145996094,-74.42733624147857,-59.217960357666016,-62.44090366363525,-61.30770492553711,-70.42908502755878,-72.1727593268037,-57.00099563598633,-72.80064807916119,-60.27082061767578,-65.28856658935547
-163.5,-67.10244750976562,-72.84782608695653,-60.78990936279297,-65.49594116210938,-77.80375566774785,-77.14480591329755,-76.14841401941965,-65.12617111206055,-62.77359008789063,-63.375,-62.078392028808594,-59.45434,-60.76297378540039,-70.01087209480275,-59.79565450880263,-58.385887145996094,-74.42735290527344,-59.217960357666016,-62.6025276184082,-61.187448501586914,-70.51424860768046,-73.57991990762336,-57.00099563598633,-72.87484945288234,-60.27082061767578,-65.28856658935547
