Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-157.0,-60.6173095703125,-58.49592590332031,-60.27082061767578,-59.77114868164063,-59.77114868164063,-64.22166442871094,-65.70331573486328,,-64.00422668457031,-58.38589,-59.70797824859619,-66.1082878112793,-61.005332946777344,-75.75,-76.74939427349543,-77.50446515166234,-61.5,-56.783199310302734,,-58.65300178527832,-57.85165786743164
-156.5,-60.6173095703125,-58.49592590332031,-60.27082061767578,-59.77114868164063,-59.77114868164063,-64.00422668457031,-65.70331573486328,,-64.00422668457031,-58.38589,-59.77091026306152,-66.3106950629489,-60.76297378540039,-75.75,-77.10048731818617,-77.3333325744549,-61.5,-56.783199310302734,,-58.41556655036079,-57.85165786743164
-156.0,-60.27127456665039,-58.127458572387695,-60.0209846496582,-59.51751708984375,-59.76925086975098,-64.00422668457031,-65.70331573486328,,-64.00422668457031,-58.178133888888894,-59.517276763916016,-66.51317955632283,-61.005332946777344,-75.75,-76.74874629370579,-77.16219999724747,-61.5,-56.57544347974989,,-58.385887145996094,-57.6439020368788
-155.5,-59.92523956298828,-57.75899124145508,-59.77114868164063,-59.26388549804688,-59.77114868164063,-64.00422668457031,-65.70331573486328,,-64.00422668457031,-57.94069833333334,-59.391414642333984,-66.4120578066946,-60.76297378540039,-75.75,-76.74841771476689,-77.17761697932679,-61.5,-56.33800824483236,,-58.385887145996094,-57.40646680196127
-155.0,-59.92523956298828,-57.75899124145508,-59.77114868164063,-59.26388549804688,-59.51751708984375,-64.11294555664062,-65.70331573486328,,-64.00422668457031,-57.85166,-59.26268577575684,-66.31081556000764,-60.76297378540039,-75.75,-76.74808621349209,-77.201872230338,-61.5,-56.24897003173828,,-58.23749012417264,-57.31742858886719
-154.5,-59.92523956298828,-57.75899124145508,-59.77114868164063,-59.26388549804688,-59.26388549804688,-64.00422668457031,-65.70331573486328,,-64.00422668457031,-57.85166,-59.07150650024414,-66.41197438565393,-60.76297378540039,-75.75,-76.74775188804334,-77.22612748134921,-61.25,-56.24897003173828,,-58.0000548892551,-57.31742858886719
-154.0,-59.57159996032715,-57.75899124145508,-59.51751708984375,-59.13515281677246,-59.00642013549805,-64.00422668457031,-65.90741729736328,,-64.00422668457031,-57.85166,-58.94277572631836,-66.51321663234089,-60.76297378540039,-75.75,-77.00506572685588,-77.25034428098651,-61.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-153.5,-59.217960357666016,-57.75899124145508,-59.26388549804688,-59.00642013549805,-58.74895477294922,-64.00422668457031,-66.11151885986328,,-64.00422668457031,-57.85166,-58.87841033935547,-66.51325988769531,-60.76297378540039,-75.75,-77.13861534592994,-77.27333631888419,-61.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-153.0,-59.217960357666016,-57.75899124145508,-59.26388549804688,-58.87768745422363,-58.74895477294922,-64.00422668457031,-66.11151885986328,,-64.00422668457031,-57.836820277777775,-58.74871253967285,-66.51325988769531,-61.005332946777344,-75.75,-77.13827247855956,-77.29632835678187,-61.0,-56.23413032955594,,-57.85165786743164,-57.31742858886719
-152.5,-59.217960357666016,-57.75899124145508,-59.26388549804688,-58.74895477294922,-58.74895477294922,-64.00422668457031,-66.11151885986328,,-64.00422668457031,-57.7181025,-58.55368137359619,-66.51325988769531,-61.005332946777344,-75.75,-77.13792718289373,-77.31932039467954,-60.75,-56.11541271209717,,-57.85165786743164,-57.31742858886719
