Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-169.5,-61.48637008666992,-75.0,-60.522796630859375,-59.77114868164063,-78.15642177844748,-77.93083243323075,-78.15642177844748,-60.146610260009766,-62.078392028808594,-61.25,-62.31251907348633,-58.92012,-60.516897201538086,-63.56246948242188,-59.45434188842773,-58.593642976548935,-66.41202999968104,-59.217960357666016,-61.956031799316406,-60.94508934020996,-64.22166442871094,-63.338111877441406,-54.2510347366333,-64.22166442871094,-60.27082061767578,-62.195125579833984
-169.0,-61.36703109741211,-75.125,-60.522796630859375,-60.0209846496582,-78.18790281999266,-77.93061652676849,-78.18790281999266,-60.08415126800537,-62.19365978240967,-61.0,-62.31251907348633,-58.92012,-60.63993549346924,-63.56246948242188,-59.45434188842773,-58.83107821146647,-66.31078775299409,-59.217960357666016,-61.956031799316406,-60.88461685180664,-64.11294555664062,-63.45029067993164,-54.00103759765625,-64.11294555664062,-60.27082061767578,-62.195125579833984
-168.5,-61.2476921081543,-75.25,-60.44859864976671,-60.27082061767578,-78.21938386153785,-77.93039539701425,-78.21938386153785,-59.89677429199219,-62.078392028808594,-61.0,-62.31251907348633,-58.99431722222222,-60.76297378540039,-63.56246948242188,-59.45434188842773,-58.92011642456055,-66.20954550630712,-59.217960357666016,-61.956031799316406,-60.82391166687012,-64.00422668457031,-63.56246948242188,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-168.0,-61.12651252746582,-75.25,-60.32988188001845,-60.27082061767578,-78.25086490308303,-77.9301691095071,-78.25086490308303,-59.89677429199219,-61.95771789550781,-61.0,-62.19545555114746,-59.113032777777775,-60.76297378540039,-63.56246948242188,-59.45434188842773,-58.92011642456055,-66.10830325962016,-59.217960357666016,-61.956031799316406,-60.94508934020996,-64.00422668457031,-63.338111877441406,-54.00103759765625,-64.00422668457031,-60.39385890960693,-62.31084442138672
-167.5,-61.005332946777344,-75.25,-60.300202687581375,-60.27082061767578,-78.24742726748592,-77.92993773119979,-78.24742726748592,-59.833842277526855,-61.84426498413086,-61.125,-62.078392028808594,-59.23174833333333,-60.76297378540039,-63.56246948242188,-59.45434188842773,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.956031799316406,-60.88484954833984,-64.00422668457031,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.516897201538086,-62.42656326293945
-167.0,-61.005332946777344,-75.25,-60.41891945732964,-60.14590263366699,-78.19094270102944,-77.92970133054885,-78.19094270102944,-59.77091026306152,-61.84426498413086,-61.25,-62.078392028808594,-59.35046388888889,-60.76297378540039,-63.56246948242188,-59.45434188842773,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.956031799316406,-60.88461685180664,-63.8937873840332,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.516897201538086,-62.42656326293945
-166.5,-61.005332946777344,-75.25,-60.522796630859375,-60.27082061767578,-78.13445813457295,-77.92945997750228,-78.13445813457295,-59.77091026306152,-61.84426498413086,-61.125,-62.078392028808594,-59.45434,-60.76297378540039,-63.56246948242188,-59.4395022922092,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.956031799316406,-60.88461685180664,-63.783348083496094,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.516897201538086,-62.42656326293945
-166.0,-60.88415336608887,-75.5,-60.522796630859375,-60.27082061767578,-78.07797356811648,-77.92921374345939,-78.07797356811648,-59.77091026306152,-61.84426498413086,-61.0,-62.078392028808594,-59.45434,-60.76297378540039,-63.67290878295898,-59.32078552246094,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.956031799316406,-60.82391166687012,-63.783348083496094,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.516897201538086,-62.31084442138672
-165.5,-60.76297378540039,-75.75,-60.522796630859375,-60.27082061767578,-78.02148900166,-77.9289623043125,-78.02148900166,-59.77091026306152,-61.84426498413086,-61.0,-62.078392028808594,-59.45434,-60.76297378540039,-63.783348083496094,-59.20206875271268,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.956031799316406,-60.88484954833984,-63.783348083496094,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.516897201538086,-62.195125579833984
-165.0,-60.76297378540039,-75.75,-60.522796630859375,-60.27082061767578,-78.00228858136528,-77.92870610992104,-78.00228858136528,-59.70797824859619,-61.72538661956787,-61.0,-61.96132850646973,-59.246587777777776,-60.63993549346924,-63.783348083496094,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.45979022979736,-60.94555473327637,-63.783348083496094,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.39385890960693,-62.195125579833984
-164.5,-60.76297378540039,-75.75,-60.522796630859375,-60.27082061767578,-78.03133406294326,-77.92844527007914,-78.03133406294326,-59.64504623413086,-61.60650825500488,-61.0,-61.84426498413086,-59.00915666666666,-60.516897201538086,-63.783348083496094,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-61.00625991821289,-63.783348083496094,-63.11375427246094,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-164.0,-60.76297378540039,-75.75,-60.44859864976671,-60.14590263366699,-78.06037954452124,-77.92817986205912,-78.06037954452124,-59.70797824859619,-61.487629890441895,-61.0,-61.84426498413086,-58.92012,-60.516897201538086,-63.892066955566406,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.88484954833984,-63.783348083496094,-63.22593307495117,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-163.5,-60.76297378540039,-75.75,-60.32988188001845,-60.0209846496582,-78.08942502609922,-77.92790996446406,-78.08942502609922,-59.70750236511231,-61.368751525878906,-61.0,-61.84426498413086,-58.92012,-60.516897201538086,-64.00078582763672,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.76297378540039,-63.783348083496094,-63.338111877441406,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-163.0,-60.76297378540039,-75.75,-60.21116511027019,-60.26894092559815,-78.11775630080277,-77.92763565724478,-78.11775630080277,-59.644094467163086,-61.368751525878906,-61.0,-61.84426498413086,-58.92012,-60.39385890960693,-64.00078582763672,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.82391166687012,-63.783348083496094,-63.338111877441406,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-162.5,-60.76297378540039,-75.75,-60.09244834052192,-60.516897201538086,-78.14556404403076,-77.92735702164632,-78.14556404403076,-59.644094467163086,-61.368751525878906,-61.0,-61.84426498413086,-58.92012,-60.27082061767578,-64.00078582763672,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.82391166687012,-63.783348083496094,-63.338111877441406,-54.00103759765625,-64.00422668457031,-60.27082061767578,-62.195125579833984
-162.0,-60.76297378540039,-75.75,-59.98857116699219,-60.516897201538086,-78.17337178725877,-77.92707414006455,-78.17337178725877,-59.58116245269776,-61.368751525878906,-61.0,-61.84426498413086,-58.934959444444445,-60.14590263366699,-64.10780906677246,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.701805114746094,-63.783348083496094,-63.45029067993164,-54.00103759765625,-64.00422668457031,-60.14590263366699,-62.195125579833984
-161.5,-60.76297378540039,-75.75,-59.98857116699219,-60.516897201538086,-78.20117953048677,-77.92678709617802,-78.20117953048677,-59.51823043823242,-61.368751525878906,-61.0,-61.84426498413086,-59.053675,-60.0209846496582,-64.00078582763672,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.294376373291016,-60.6406364440918,-63.783348083496094,-63.56246948242188,-54.00103759765625,-64.00422668457031,-60.0209846496582,-62.195125579833984
-161.0,-60.76297378540039,-75.75,-59.98857116699219,-60.27082061767578,-78.22815025211918,-77.92649564025939,-78.22815025211918,-59.51823043823242,-61.24803829193115,-61.0,-61.60650825500488,-58.934959444444445,-60.0209846496582,-63.88860702514648,-59.18722915649414,-58.92011642456055,-66.1082878112793,-59.217960357666016,-61.12510967254639,-60.5178337097168,-63.892066955566406,-63.56246948242188,-54.00103759765625,-64.00422668457031,-59.76925086975098,-62.195125579833984
-160.5,-60.76297378540039,-75.75,-59.88469325171577,-60.27082061767578,-78.25472125485739,-77.92620017887842,-78.25472125485739,-59.45434474945069,-61.1273250579834,-61.0,-61.368751525878906,-58.92012,-60.0209846496582,-63.77642822265625,-59.08335198296441,-58.92011642456055,-66.1082878112793,-59.217960357666016,-60.95584297180176,-60.45619773864746,-64.00078582763672,-63.56246948242188,-54.00103759765625,-64.00422668457031,-59.51751708984375,-62.195125579833984
-160.0,-60.63993549346924,-75.75,-59.765975634257,-60.39385890960693,-78.2812922575956,-77.92590082827859,-78.2812922575956,-59.39045906066895,-61.006611824035645,-61.0,-61.368751525878906,-58.92012,-59.76925086975098,-63.77642822265625,-58.96463521321614,-58.92011642456055,-66.1082878112793,-59.39478015899658,-60.77897262573242,-60.33269119262695,-64.00078582763672,-63.56246948242188,-54.00103759765625,-64.00422668457031,-59.39070129394531,-62.31084442138672
-159.5,-60.516897201538086,-75.75,-59.64725801679823,-60.516897201538086,-78.3078632603338,-77.92559767713178,-78.3078632603338,-59.390936851501465,-60.88589859008789,-61.0,-61.368751525878906,-58.92012,-59.51751708984375,-63.77642822265625,-58.84591791364882,-58.92011642456055,-66.20949607161636,-59.217960357666016,-60.27127456665039,-60.270586013793945,-64.00078582763672,-63.56246948242188,-54.00103759765625,-64.00422668457031,-59.26388549804688,-62.195125579833984
-159.0,-60.516897201538086,-75.75,-59.52854039933946,-60.39385890960693,-78.1889954604921,-77.9252908152066,-78.1889954604921,-59.391414642333984,-60.88589859008789,-61.0,-61.368751525878906,-58.92012,-59.51751708984375,-63.77642822265625,-58.72720029619005,-58.92011642456055,-66.31073831830332,-59.217960357666016,-60.098257064819336,-60.146610260009766,-64.00078582763672,-63.67290878295898,-54.00103759765625,-63.8937873840332,-59.00642013549805,-62.195125579833984
-158.5,-60.516897201538086,-75.75,-59.45434188842773,-60.27082061767578,-78.01786288328466,-77.92498033337678,-78.01786288328466,-59.19927787780762,-60.88589859008789,-60.75,-61.368751525878906,-58.87560083333333,-59.51751708984375,-63.77642822265625,-58.60848267873128,-58.83107821146647,-66.41198056499027,-59.217960357666016,-59.92523956298828,-60.02192687988281,-64.00078582763672,-63.783348083496094,-54.00103759765625,-63.783348083496094,-58.74895477294922,-62.195125579833984
-158.0,-60.39385890960693,-75.75,-59.45434188842773,-60.27082061767578,-77.84673030607722,-77.32234779525557,-77.84673030607722,-59.00714111328125,-60.76333045959473,-60.5,-61.368751525878906,-58.75688305555556,-59.2619686126709,-63.77642822265625,-58.489765061272514,-58.593642976548935,-66.51322281167724,-59.217960357666016,-59.92523956298828,-60.02169227600098,-64.00078582763672,-63.783348083496094,-54.00103759765625,-63.783348083496094,-58.618287086486816,-62.195125579833984
